query_ID,subject_ID,p_id_matches,alignment_length,n_mismatches,n_gap_openings,soa_query,eoa_query,soa_subject,eoa_subject,e-val,bitscore,TIGRFAM,Model,subject_genome,subject_genus
CM_cdhit-1_transcript_336858,BCW-201824_06661,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201824,non-single-bin-prok
CM_cdhit-1_transcript_336858,BCW-201825_05320,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201825,non-single-bin-prok
CM_cdhit-1_transcript_336858,BCW-201830_03189,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201830,non-single-bin-prok
CM_cdhit-1_transcript_336858,BCW-201834_01428,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201834,non-single-bin-prok
CM_cdhit-1_transcript_336858,BCW-201836_04438,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201836,non-single-bin-prok
CM_cdhit-1_transcript_336858,BCW-201840_04591,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201840,non-single-bin-prok
CM_cdhit-1_transcript_336858,BCW-201856_03462,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201856,non-single-bin-prok
CM_cdhit-1_transcript_336858,BCW-201860_06619,25.4,280,158,9,56,838,36,283,1.23e-13,72.4,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201860,non-single-bin-prok
CM_cdhit-1_transcript_340674,BCW-201842_01455,38.7,297,174,4,1067,195,32,326,1.6099999999999998e-56,196,TIGR01290,nifB: nitrogenase cofactor biosynthesis protein NifB,BCW-201842,Curtobacterium
CM_cdhit-1_transcript_340674,BCW-201896_02744,38.7,297,174,4,1067,195,32,326,1.6099999999999998e-56,196,TIGR01290,nifB: nitrogenase cofactor biosynthesis protein NifB,BCW-201896,Curtobacterium
CM_cdhit-1_transcript_340674,BCW-201838_01575,39,300,169,5,1067,195,32,326,1.6099999999999996e-55,193,TIGR01290,nifB: nitrogenase cofactor biosynthesis protein NifB,BCW-201838,unassigned
CM_cdhit-1_transcript_340674,BCW-201835_00290,35.9,284,168,6,1067,246,5,284,1.85e-53,187,TIGR01290,nifB: nitrogenase cofactor biosynthesis protein NifB,BCW-201835,Staphylococcus
CM_cdhit-1_transcript_340674,BCW-200166_02557,34,347,211,9,1088,84,1,341,3.55e-51,181,TIGR01290,nifB: nitrogenase cofactor biosynthesis protein NifB,BCW-200166,unassigned
CM_cdhit-1_transcript_341807,BCW-200012_00953,27.6,312,213,2,1041,121,2,305,9.92e-35,131,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-200012,Enterobacter
CM_cdhit-1_transcript_341807,BCW-200176_03431,24.4,307,229,1,1041,121,2,305,9.92e-35,131,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-200176,Leclercia
CM_cdhit-1_transcript_341807,BCW-201811_04643,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201811,unassigned
CM_cdhit-1_transcript_341807,BCW-201832_04630,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201832,unassigned
CM_cdhit-1_transcript_341807,BCW-201844_07447,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201844,unassigned
CM_cdhit-1_transcript_341807,BCW-201845_04892,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201845,unassigned
CM_cdhit-1_transcript_341807,BCW-201877_01446,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201877,unassigned
CM_cdhit-1_transcript_341807,BCW-201878_04626,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201878,unassigned
CM_cdhit-1_transcript_341807,BCW-201880_04901,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201880,unassigned
CM_cdhit-1_transcript_341807,BCW-201882_04623,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201882,unassigned
CM_cdhit-1_transcript_341807,BCW-201884_04828,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201884,unassigned
CM_cdhit-1_transcript_341807,BCW-201885_04902,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201885,unassigned
CM_cdhit-1_transcript_341807,BCW-201889_03385,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201889,unassigned
CM_cdhit-1_transcript_341807,BCW-201895_04642,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201895,unassigned
CM_cdhit-1_transcript_341807,BCW-201899_04916,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201899,unassigned
CM_cdhit-1_transcript_341807,BCW-201903_00107,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201903,unassigned
CM_cdhit-1_transcript_341807,BCW-201914_01439,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201914,unassigned
CM_cdhit-1_transcript_341807,BCW-201938_03639,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201938,unassigned
CM_cdhit-1_transcript_341807,BCW-201945_04645,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201945,unassigned
CM_cdhit-1_transcript_341807,BCW-201957_02983,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201957,unassigned
CM_cdhit-1_transcript_341807,BCW-201975_04646,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-201975,unassigned
CM_cdhit-1_transcript_341807,BCW-202005_04648,27.2,312,214,2,1041,121,2,305,1.38e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-202005,unassigned
CM_cdhit-1_transcript_341807,BCW-200085_12446,27.2,312,214,2,1041,121,2,305,1.9199999999999999e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-200085,unassigned
CM_cdhit-1_transcript_341807,BCW-200098_02345,27.2,312,214,2,1041,121,2,305,1.9199999999999999e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-200098,unassigned
CM_cdhit-1_transcript_341807,BCW-200107_02144,27.2,312,214,2,1041,121,2,305,1.9199999999999999e-34,130,TIGR01616,nitro_assoc: nitrogenase-associated protein,BCW-200107,Enterobacter
CM_cdhit-1_transcript_344904,BCW-200328_03890,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200328,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200663_03826,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200663,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200705_02706,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200705,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200902_00666,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200902,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200903_00376,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200903,unassigned
CM_cdhit-1_transcript_344904,BCW-200904_02360,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200904,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200910_03884,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200910,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200912_01390,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200912,unassigned
CM_cdhit-1_transcript_344904,BCW-200920_03039,27.2,261,174,7,115,867,3,257,2.95e-14,72,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200920,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200208_05050,27.2,261,174,7,115,867,3,257,5.5e-14,71.2,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200208,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200465_03768,26.8,261,175,7,115,867,3,257,7.5e-14,70.9,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200465,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200215_00062,27.4,259,172,7,121,867,5,257,2.58e-13,69.3,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200215,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200464_01188,27.8,259,171,7,121,867,5,257,8.86e-13,67.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200464,Agrobacterium
CM_cdhit-1_transcript_344904,BCW-200001_02975,25.6,246,159,4,139,870,12,235,3.27e-12,65.9,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200001,Acidovorax
CM_cdhit-1_transcript_344904,BCW-200011_02925,25.6,246,159,4,139,870,12,235,8.23e-12,64.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200011,Acidovorax
CM_cdhit-1_transcript_344904,BCW-201813_04308,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201813,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201815_01192,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201815,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201818_06885,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201818,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201823_02084,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201823,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201824_06661,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201824,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201825_05320,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201825,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201830_03189,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201830,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201834_01428,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201834,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201836_04438,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201836,non-single-bin-prok
CM_cdhit-1_transcript_344904,BCW-201840_04591,24,258,174,9,121,867,36,280,9.6e-8,53.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201840,non-single-bin-prok
CM_cdhit-1_transcript_347265,BCW-201870_04755,36.6,380,230,6,95,1231,16,385,3.33e-75,240,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-201870,Agrobacterium
CM_cdhit-1_transcript_347265,BCW-201872_08988,36.6,380,230,6,95,1231,16,385,3.33e-75,240,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-201872,unassigned
CM_cdhit-1_transcript_347265,BCW-200464_03939,36.1,380,232,6,95,1231,16,385,7.269999999999999e-74,237,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200464,Agrobacterium
CM_cdhit-1_transcript_347265,BCW-200215_02179,35.8,380,233,6,95,1231,16,385,2.8600000000000004e-73,235,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200215,Agrobacterium
CM_cdhit-1_transcript_347265,BCW-200533_04582,33.9,386,235,6,77,1228,16,383,1.3599999999999998e-66,218,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200533,Rhodococcus
CM_cdhit-1_transcript_347265,BCW-200089_00305,32.5,385,245,8,98,1243,20,392,6.3699999999999994e-62,206,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200089,Burkholderia
CM_cdhit-1_transcript_347265,BCW-200091_01862,32.5,385,245,8,98,1243,20,392,6.3699999999999994e-62,206,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200091,Burkholderia
CM_cdhit-1_transcript_347265,BCW-200312_03502,32,400,233,8,80,1240,7,380,1.7599999999999998e-61,204,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200312,Enterococcus
CM_cdhit-1_transcript_347265,BCW-200212_04559,34.1,387,244,8,98,1255,20,396,1.9e-61,204,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200212,Achromobacter
CM_cdhit-1_transcript_347265,BCW-200130_00879,31.8,400,234,8,80,1240,7,380,2.48e-61,204,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200130,Enterococcus
CM_cdhit-1_transcript_347265,BCW-201835_01672,31.3,393,252,7,68,1246,3,377,7.35e-59,197,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-201835,Staphylococcus
CM_cdhit-1_transcript_348839,BCW-200208_05050,26.8,198,133,3,750,157,8,193,3.62e-10,59.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200208,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200465_03768,26.8,198,133,3,750,157,8,193,4.9e-10,59.3,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200465,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200215_00062,27.3,198,132,3,750,157,8,193,6.65e-10,58.9,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200215,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200328_03890,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200328,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200663_03826,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200663,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200705_02706,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200705,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200902_00666,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200902,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200903_00376,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200903,unassigned
CM_cdhit-1_transcript_348839,BCW-200904_02360,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200904,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200910_03884,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200910,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200912_01390,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200912,unassigned
CM_cdhit-1_transcript_348839,BCW-200920_03039,26.3,198,134,3,750,157,8,193,1.65e-9,57.8,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200920,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-200464_01188,26.3,198,134,3,750,157,8,193,1.85e-8,54.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200464,Agrobacterium
CM_cdhit-1_transcript_348839,BCW-201813_04308,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201813,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201815_01192,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201815,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201818_06885,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201818,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201823_02084,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201823,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201824_06661,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201824,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201825_05320,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201825,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201830_03189,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201830,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201834_01428,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201834,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201836_04438,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201836,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201840_04591,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201840,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201856_03462,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201856,non-single-bin-prok
CM_cdhit-1_transcript_348839,BCW-201860_06619,24.5,204,137,6,750,151,39,229,3.24e-6,48.1,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201860,non-single-bin-prok
CM_cdhit-1_transcript_351416,BCW-200465_01305,30.7,88,58,2,282,19,911,995,4.88e-4,42,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200465,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200208_02747,30.7,88,58,2,282,19,921,1005,4.88e-4,42,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200208,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200663_05158,30.7,88,58,2,282,19,926,1010,4.89e-4,42,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200663,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200464_04021,35.2,88,51,3,282,22,619,701,8.04e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200464,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200328_00747,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200328,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200705_04618,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200705,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200902_03185,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200902,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200903_01167,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200903,unassigned
CM_cdhit-1_transcript_351416,BCW-200904_05563,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200904,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200910_02929,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200910,Agrobacterium
CM_cdhit-1_transcript_351416,BCW-200912_01043,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200912,unassigned
CM_cdhit-1_transcript_351416,BCW-200920_04830,30.7,88,58,2,282,19,926,1010,8.66e-4,41.2,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200920,Agrobacterium
CM_cdhit-1_transcript_354923,BCW-200105_02028,74.2,128,33,0,402,785,1,128,6.29e-64,200,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200105,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200108_08529,74.2,128,33,0,402,785,1,128,6.29e-64,200,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200108,unassigned
CM_cdhit-1_transcript_354923,BCW-200112_02930,74.2,128,33,0,402,785,1,128,6.29e-64,200,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200112,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200116_03491,74.2,128,33,0,402,785,1,128,6.29e-64,200,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200116,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200118_03586,74.2,128,33,0,402,785,1,128,6.29e-64,200,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200118,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200119_03447,74.2,128,33,0,402,785,1,128,6.29e-64,200,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200119,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200097_03235,74.2,128,33,0,402,785,1,128,8.890000000000001e-64,200,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200097,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200002_03056,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200002,unassigned
CM_cdhit-1_transcript_354923,BCW-200008_01463,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200008,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200020_03959,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200020,unassigned
CM_cdhit-1_transcript_354923,BCW-200032_03198,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200032,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200044_02676,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200044,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200081_02893,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200081,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200085_02274,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200085,unassigned
CM_cdhit-1_transcript_354923,BCW-200098_11431,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200098,unassigned
CM_cdhit-1_transcript_354923,BCW-200100_02864,72.7,128,35,0,402,785,1,128,5.64e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200100,Acinetobacter
CM_cdhit-1_transcript_354923,BCW-200065_02624,72.4,127,35,0,402,782,1,127,7.98e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200065,Pseudomonas
CM_cdhit-1_transcript_354923,BCW-200471_03142,72.4,127,35,0,402,782,1,127,7.98e-62,195,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200471,Pseudomonas
CM_cdhit-1_transcript_354923,BCW-200048_00890,71.7,127,36,0,402,782,1,127,4.49e-61,193,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200048,unassigned
CM_cdhit-1_transcript_354923,BCW-200052_02639,71.7,127,36,0,402,782,1,127,4.49e-61,193,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200052,unassigned
CM_cdhit-1_transcript_354923,BCW-200056_00237,71.7,127,36,0,402,782,1,127,4.49e-61,193,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200056,Pseudomonas
CM_cdhit-1_transcript_354923,BCW-200068_03982,71.7,127,36,0,402,782,1,127,4.49e-61,193,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200068,Pseudomonas
CM_cdhit-1_transcript_354923,BCW-200267_05991,71.7,127,36,0,402,782,1,127,4.49e-61,193,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200267,Pseudomonas
CM_cdhit-1_transcript_354923,BCW-200290_05222,71.7,127,36,0,402,782,1,127,4.49e-61,193,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200290,Pseudomonas
CM_cdhit-1_transcript_354923,BCW-200443_03478,71.7,127,36,0,402,782,1,127,4.49e-61,193,TIGR01994,"SUF_scaf_2: SUF system FeS assembly protein, NifU family",BCW-200443,Pseudomonas
CM_cdhit-1_transcript_355167,BCW-201813_04308,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201813,non-single-bin-prok
